RT(milliseconds),ges.Knolle,ges.Knolle.1,ges.Knolle.2,ges.Knolle.3,ges.Knolle.4,ges.Knolle.5,ges.Knolle.6,ges.Knolle.7,ges.Knolle.8,ges.Knolle.9,ges.Knolle.10,ges.Knolle.11,ges.Knolle.12,ges.Knolle.13,ges.Knolle.14,ges.Knolle.15,ges.Knolle.16,ges.Knolle.17,ges.Knolle.18,ges.Knolle.19,ges.Knolle.20,ges.Knolle.21,ges.Knolle.22,ges.Knolle.23,ges.Knolle.24,ges.Knolle.25,ges.Knolle.26,ges.Knolle.27,ges.Knolle.28,ges.Knolle.29,ges.Knolle.30,ges.Knolle.31,ges.Knolle.32,ges.Knolle.33,ges.Knolle.34,ges.Knolle.35,ges.Knolle.36,ges.Knolle.37,ges.Knolle.38,ges.Knolle.39,ges.Knolle.40,inf.Knolle,inf.Knolle.1,inf.Knolle.2,inf.Knolle.3,inf.Knolle.4,inf.Knolle.5,inf.Knolle.6,inf.Knolle.7,inf.Knolle.8,inf.Knolle.9,inf.Knolle.10,inf.Knolle.11,inf.Knolle.12,inf.Knolle.13,inf.Knolle.14,inf.Knolle.15,inf.Knolle.16,inf.Knolle.17,inf.Knolle.18,inf.Knolle.19,inf.Knolle.20,inf.Knolle.21,inf.Knolle.22,inf.Knolle.23,inf.Knolle.24,inf.Knolle.25,inf.Knolle.26,inf.Knolle.27,inf.Knolle.28,inf.Knolle.29,inf.Knolle.30,inf.Knolle.31,inf.Knolle.32,inf.Knolle.33,inf.Knolle.34
332700,"11,345329","0,0","0,0","0,0","11,878922","27,019535","0,0","0,0","19,46018","40,74159","10,472649","42,336422","0,0","0,0","0,0","19,713318","0,0","0,0","24,787764","0,0","14,89427","0,0","54,366962","49,230206","0,0","18,81983","0,0","64,43124","49,57323","0,0","87,02451","0,0","0,0","26,263172","0,0","0,0","0,0","0,0","32,03727","35,940735","26,237467","0,0","0,0","0,0","0,0","11,042927","37,917973","0,0","0,0","0,0","0,0","0,0","0,0","13,986274","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","32,15852","0,0","84,25658","0,0","43,765244","14,602119","0,0","16,828234","21,66521","11,939695","0,0","0,0","0,0","0,0"
344400,"0,0","0,0","0,0","15,570856","0,0","10,052675","0,0","0,0","13,938317","11,5558405","0,0","20,228344","0,0","0,0","12,358008","0,0","15,054945","0,0","0,0","17,747427","18,58008","0,0","20,225529","15,6573925","0,0","13,805898","0,0","29,152454","0,0","0,0","18,437569","0,0","11,4557","13,291609","14,098296","14,96999","13,399336","0,0","28,785217","0,0","19,217781","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,142091","0,0","0,0","0,0","26,543457","0,0","0,0","17,526897","0,0","0,0","0,0","0,0","0,0","0,0"
357000,"15,931773","13,245431","16,982426","12,152894","86,71762","19,49482","0,0","0,0","0,0","27,63456","0,0","20,4881","0,0","11,31021","0,0","0,0","26,546959","29,732193","11,641936","12,55575","36,4249","0,0","54,685085","51,597103","0,0","13,870335","0,0","0,0","12,256117","33,48358","36,898685","0,0","13,187287","14,999399","14,516929","34,606884","37,999996","0,0","47,39769","0,0","17,511086","0,0","0,0","0,0","0,0","129,61418","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","24,508383","0,0","0,0","11,257787","0,0","0,0","20,376057","10,567158","0,0","18,54409","0,0","0,0","31,166622","15,0471115","0,0","29,512634","21,026535","0,0","0,0","0,0","0,0","0,0"
366200,"29,004026","0,0","0,0","0,0","0,0","18,461077","11,068168","0,0","0,0","31,055368","0,0","0,0","0,0","0,0","14,040409","0,0","26,639599","0,0","21,74738","0,0","0,0","0,0","0,0","18,693855","0,0","0,0","0,0","0,0","0,0","0,0","28,70536","0,0","0,0","10,6741905","0,0","20,141897","0,0","0,0","26,311243","16,163038","13,958951","0,0","0,0","0,0","0,0","0,0","13,921417","0,0","0,0","0,0","0,0","0,0","0,0","0,0","28,001219","0,0","0,0","12,444577","0,0","0,0","0,0","0,0","12,100317","12,536413","25,946459","0,0","11,671643","0,0","0,0","12,3223295","13,47615","0,0","0,0","0,0","0,0","0,0"
367400,"17,851835","17,722622","0,0","0,0","0,0","0,0","0,0","0,0","10,1336155","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,368357","0,0","0,0","0,0","14,303084","23,965284","0,0","12,330412","0,0","0,0","0,0","11,3806925","21,91719","0,0","0,0","0,0","0,0","14,787325","0,0","0,0","18,120352","12,075462","11,748567","0,0","0,0","0,0","0,0","0,0","10,625979","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,745822","0,0","0,0","0,0","27,74144","0,0","21,530224","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
400000,"36,825844","14,141652","11,632825","14,113613","12,901877","29,099737","15,189222","0,0","17,549322","34,93728","0,0","20,663668","0,0","13,517774","12,586388","11,210018","0,0","16,429138","25,761934","21,453897","0,0","0,0","22,265228","23,741743","15,193223","28,789581","0,0","37,648945","14,462605","0,0","20,050009","0,0","0,0","60,215973","14,00687","0,0","16,497528","10,338753","36,415","22,402266","33,53163","0,0","0,0","0,0","0,0","12,353696","18,645552","0,0","0,0","0,0","0,0","0,0","0,0","23,082367","52,396667","0,0","0,0","15,253813","0,0","0,0","24,088917","12,951974","36,866177","11,81633","28,373035","0,0","34,457718","21,386547","0,0","24,802326","12,709708","0,0","0,0","0,0","0,0","0,0"
444200,"0,0","0,0","22,717772","10,547484","0,0","0,0","0,0","0,0","0,0","0,0","0,0","34,465687","0,0","10,350209","12,278084","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","26,884356","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","11,00002","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13,2160225","0,0","0,0","0,0","0,0","0,0","17,658827","0,0","10,375221","13,328412","18,260777","0,0","25,916733","0,0","0,0","0,0","16,899214","0,0","0,0","0,0","0,0","0,0"
457000,"10,760124","22,205198","14,416686","13,793064","10,231841","21,945488","0,0","0,0","11,597376","0,0","0,0","23,757776","0,0","11,535501","10,021117","32,66541","21,483454","11,769452","17,000786","16,287958","13,267938","0,0","13,734881","31,080347","10,590288","0,0","0,0","22,913986","13,420725","0,0","37,75156","0,0","0,0","30,028551","10,951271","17,590464","0,0","0,0","23,838068","18,74694","33,957092","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","18,583834","41,549026","0,0","0,0","0,0","0,0","0,0","16,559933","0,0","11,722143","0,0","11,777572","0,0","43,109104","0,0","0,0","14,168385","14,273282","0,0","0,0","0,0","0,0","0,0"
468000,"13,800145","10,565869","15,594886","10,546629","0,0","0,0","19,50375","0,0","11,261243","16,974434","0,0","11,817578","0,0","0,0","0,0","0,0","18,27098","23,974874","0,0","0,0","0,0","0,0","20,316051","25,054993","0,0","0,0","0,0","12,669223","0,0","0,0","16,670727","0,0","11,213512","17,300158","13,001962","0,0","13,037517","0,0","10,655613","12,441337","13,797572","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","17,948412","0,0","0,0","0,0","0,0","0,0","20,792042","0,0","0,0","0,0","0,0","0,0","0,0","18,743885","0,0","10,389872","12,794146","0,0","0,0","0,0","0,0","0,0"
477800,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","25,313858","0,0","13,500844","0,0","0,0","0,0","0,0","0,0","0,0","30,718554","11,035586","10,599582","0,0","0,0","17,840723","0,0","0,0","0,0","0,0","0,0","0,0","20,626492","0,0","0,0","16,588291","0,0","0,0","0,0","0,0","27,12985","10,352753","0,0","0,0","0,0","0,0","0,0","0,0","17,883802","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13,508592","0,0","0,0","0,0","0,0","0,0","18,29104","0,0","16,921936","0,0","0,0","0,0","0,0","0,0","0,0","19,09881","24,997236","0,0","0,0","0,0","0,0","0,0"
